 0.00    ,   0.508
 0.75    ,   0.605
 1.50    ,   0.860
 2.25    ,   1.144
 3.00    ,   1.400
 3.75    ,   1.465
 4.50    ,   1.528
 5.25    ,   1.431
 6.00    ,   1.178
 6.75    ,   0.826
 7.50    ,   0.574
 8.25    ,   0.542
 9.00    ,   0.701
 9.75    ,   0.826
10.50    ,   0.892
10.25    ,   0.939
