  0.92 , 0.0208333333
  0.94 , 0.0333333333
  0.92 , 0.05
  0.9 , 0.05
  0.86 , 0.0416666667
  0.82 , 0.075
  0.82 , 0.0882352941
  0.8 , 0.1
  0.744 , 0.1111111111
  0.712 , 0.1041666667
  0.464 , 0.15
  0.332 , 0.175
  0.26 , 0.1967213115
  0.212 , 0.2040816327
  0.172 , 0.2195121951
  0.148 , 0.2285714286
  0.132 , 0.2295081967
  0.118 , 0.2407407407
  0.106 , 0.2448979592
  0.0536 , 0.2786885246
  0.036 , 0.25
  0.0264 , 0.2333333333
  0.0212 , 0.2244897959
  0.0176 , 0.225
  0.0152 , 0.2428571429
  0.0134 , 0.262295082
  0.012 , 0.2407407407
  0.0106 , 0.2448979592
