0.000001  ,   4.000
   0.987  ,   3.903
   1.974  ,   3.763
   2.962  ,   3.659
   3.949  ,   3.561
   4.936  ,   3.435
   5.923  ,   3.314
   6.910  ,   3.204
   7.897  ,   3.106
   8.885  ,   2.976
   9.872  ,   2.889
  10.859  ,   2.742
  11.846  ,   2.632
  12.833  ,   2.489
  13.820  ,   2.366
  14.806  ,   2.245
  15.795  ,   2.184
  16.782  ,   2.171
  17.769  ,   2.184
  18.756  ,   2.161
  19.743  ,   2.151
