0.000001  ,    117202
   0.740  ,    116734
   1.481  ,    115567
   2.221  ,    113857
   2.962  ,    113411
   3.702  ,    111891
   4.442  ,    111018
   5.183  ,    108357
   5.923  ,    107255
   6.663  ,    106426
   7.404  ,    103909
   8.144  ,    102456
   8.885  ,     99858
   9.625  ,     96111
  10.365  ,     92348
  10.922  ,     87965
  11.846  ,     83617
  12.586  ,     75036
  13.327  ,     84841
  14.067  ,     59568
  14.808  ,     50722
