-0.000012 ,  -17.2
	0.000008  ,  14.4	  
	0.000022  ,  -14.4	  
	0.000036  ,  13.2	  
	0.00005 ,  -12		  
	0.000064  ,  10.8	  
	0.00008 ,  -10.4	  
	0.000094  ,  8.8		
 0.000108  ,  -8			
	0.000122  ,  8		  
	0.000138  ,  -7.2		
	0.000152  ,  6.8		
	0.000166  ,  -6  		
	0.00018 ,  6		  
	0.000196  ,  -5.2		
